YEAR,STATE,MONTH,COUNTS
2013,OK,3,1.677419355
2013,OR,3,0.580645161
2013,PA,3,2.419354839
2013,RI,3,0.129032258
2013,SC,3,1.709677419
2013,SD,3,0.35483871
2013,TN,3,2.064516129
2013,TX,3,8.096774194
2013,UT,3,0.419354839
2013,VA,3,2.225806452
2013,VT,3,0.032258065
2013,WA,3,0.709677419
2013,WI,3,0.903225806
2013,WV,3,0.838709677
2013,WY,3,0.322580645
2014,AK,3,0.129032258
2014,AL,3,1.903225806
2014,AR,3,1
2014,AZ,3,2.161290323
2014,CA,3,7
2014,CO,3,1.129032258
2014,CT,3,0.451612903
2014,DC,3,0.161290323
2014,DE,3,0.258064516
2014,FL,3,7.064516129
2014,GA,3,2.387096774
2014,HI,3,0.322580645
2014,IA,3,0.451612903
2014,ID,3,0.451612903
2014,IL,3,1.903225806
2014,IN,3,1.483870968
2014,KS,3,0.806451613
2014,KY,3,1.580645161
2014,LA,3,1.967741935
2014,MA,3,0.612903226
2014,MD,3,0.870967742
2014,ME,3,0.419354839
2014,MI,3,1.483870968
2014,MN,3,0.419354839
2014,MO,3,1.612903226
2014,MS,3,1.580645161
2014,MT,3,0.258064516
2014,NC,3,2.903225806
2014,ND,3,0.225806452
2014,NE,3,0.580645161
2014,NH,3,0.129032258
2014,NJ,3,1.483870968
2014,NM,3,0.806451613
2014,NV,3,0.806451613
2014,NY,3,1.612903226
2014,OH,3,1.709677419
2014,OK,3,1.258064516
2014,OR,3,0.774193548
2014,PA,3,2.741935484
2014,RI,3,0.032258065
2014,SC,3,1.741935484
2014,SD,3,0.193548387
2014,TN,3,1.935483871
2014,TX,3,8.548387097
2014,UT,3,0.451612903
2014,VA,3,1.548387097
2014,VT,3,0.032258065
2014,WA,3,1.032258065
2014,WI,3,0.967741935
2014,WV,3,0.677419355
2014,WY,3,0.35483871
2015,AK,3,0.129032258
2015,AL,3,1.903225806
2015,AR,3,1.290322581
2015,AZ,3,2.580645161
2015,CA,3,8.741935484
2015,CO,3,1.129032258
2015,CT,3,0.483870968
2015,DC,3,0.032258065
2015,DE,3,0.258064516
2015,FL,3,6.935483871
2015,GA,3,3.709677419
2015,HI,3,0.193548387
2015,IA,3,0.612903226
2015,ID,3,0.483870968
2015,IL,3,2.032258065
2015,IN,3,1.580645161
2015,KS,3,0.741935484
2015,KY,3,1.677419355
2015,LA,3,1.870967742
2015,MA,3,0.580645161
2015,MD,3,1.225806452
2015,ME,3,0.129032258
2015,MI,3,1.516129032
2015,MN,3,0.903225806
2015,MO,3,1.806451613
2015,MS,3,1.322580645
2015,MT,3,0.419354839
2015,NC,3,2.612903226
2015,ND,3,0.322580645
2015,NE,3,0.870967742
2015,NH,3,0.129032258
2015,NJ,3,1.225806452
2015,NM,3,0.903225806
2015,NV,3,0.64516129
2015,NY,3,1.516129032
2015,OH,3,1.612903226
2015,OK,3,1.387096774
2015,OR,3,0.741935484
2015,PA,3,2.161290323
2015,RI,3,0.129032258
2015,SC,3,2.451612903
2015,SD,3,0.258064516
2015,TN,3,2.096774194
2015,TX,3,8.451612903
2015,UT,3,0.709677419
2015,VA,3,1.580645161
2015,VT,3,0
2015,WA,3,1.290322581
2015,WI,3,1.225806452
2015,WV,3,0.612903226
2015,WY,3,0.225806452
2016,AK,3,0.064516129
2016,AL,3,2.548387097
2016,AR,3,1.322580645
2016,AZ,3,2.290322581
2016,CA,3,8.612903226
2016,CO,3,1.258064516
2016,CT,3,0.677419355
2016,DC,3,0.032258065
2016,DE,3,0.322580645
2016,FL,3,8.806451613
2016,GA,3,3.935483871
2016,HI,3,0.322580645
2016,IA,3,0.709677419
2016,ID,3,0.419354839
2016,IL,3,2.483870968
2016,IN,3,2.096774194
2016,KS,3,0.806451613
2016,KY,3,1.548387097
2016,LA,3,1.870967742
2016,MA,3,0.741935484
2016,MD,3,0.935483871
2016,ME,3,0.419354839
2016,MI,3,1.322580645
2016,MN,3,0.806451613
2016,MO,3,2.322580645
2016,MS,3,1.774193548
2016,MT,3,0.548387097
2016,NC,3,4.161290323
2016,ND,3,0.161290323
2016,NE,3,0.451612903
2016,NH,3,0.322580645
2016,NJ,3,1.193548387
2016,NM,3,0.774193548
2016,NV,3,0.709677419
2016,NY,3,2.096774194
2016,OH,3,2.35483871
2016,OK,3,1.741935484
2016,OR,3,1.129032258
2016,PA,3,2.35483871
2016,RI,3,0.161290323
2016,SC,3,2.870967742
2016,SD,3,0.193548387
2016,TN,3,2.64516129
2016,TX,3,9.032258065
2016,UT,3,0.451612903
2016,VA,3,1.774193548
2016,VT,3,0.193548387
2016,WA,3,1.35483871
2016,WI,3,1.096774194
2016,WV,3,0.580645161
2016,WY,3,0.096774194
2017,AK,3,0.064516129
2017,AL,3,2.290322581
2017,AR,3,1.064516129
2017,AZ,3,2.258064516
2017,CA,3,8.806451613
2017,CO,3,1.322580645
2017,CT,3,0.516129032
2017,DC,3,0.032258065
2017,DE,3,0.225806452
2017,FL,3,9.096774194
2017,GA,3,4
2017,HI,3,0.290322581
2017,IA,3,0.677419355
2017,ID,3,0.322580645
2017,IL,3,1.935483871
2017,IN,3,2.419354839
2017,KS,3,1.35483871
2017,KY,3,2.161290323
2017,LA,3,2.225806452
2017,MA,3,0.806451613
2017,MD,3,1.451612903
2017,ME,3,0.161290323
2017,MI,3,2.290322581
2017,MN,3,0.580645161
2017,MO,3,2.387096774
2017,MS,3,1.64516129
2017,MT,3,0.290322581
2017,NC,3,2.967741935
2017,ND,3,0.290322581
2017,NE,3,0.483870968
2017,NH,3,0.290322581
2017,NJ,3,1.387096774
2017,NM,3,0.838709677
2017,NV,3,0.709677419
2017,NY,3,1.870967742
2017,OH,3,2.451612903
2017,OK,3,1.709677419
2017,OR,3,1.064516129
2017,PA,3,2.290322581
2017,RI,3,0.096774194
2017,SC,3,2.387096774
2017,SD,3,0.258064516
2017,TN,3,2.419354839
2017,TX,3,9.064516129
2017,UT,3,0.516129032
2017,VA,3,1.935483871
2017,VT,3,0.096774194
2017,WA,3,1.032258065
2017,WI,3,1.032258065
2017,WV,3,0.516129032
2017,WY,3,0.258064516
2010,AK,4,0.1
2010,AL,4,2.233333333
2010,AR,4,1.533333333
2010,AZ,4,1.966666667
2010,CA,4,7.033333333
2010,CO,4,1.1
2010,CT,4,0.866666667
2010,DC,4,0.2
2010,DE,4,0.3
2010,FL,4,5.966666667
2010,GA,4,3.433333333
2010,HI,4,0.233333333
2010,IA,4,0.766666667
2010,ID,4,0.333333333
2010,IL,4,2.033333333
2010,IN,4,2.066666667
2010,KS,4,1.033333333
2010,KY,4,1.6
2010,LA,4,2.1
2010,MA,4,0.766666667
2010,MD,4,1.633333333
2010,ME,4,0.366666667
2010,MI,4,2
2010,MN,4,1.033333333
2010,MO,4,2.3
2010,MS,4,1.933333333
2010,MT,4,0.4
2010,NC,4,3.9
2010,ND,4,0.333333333
2010,NE,4,0.4
2010,NH,4,0.333333333
2010,NJ,4,1.766666667
2010,NM,4,0.466666667
2010,NV,4,0.666666667
2010,NY,4,3.166666667
2010,OH,4,2.866666667
2010,OK,4,1.3
2010,OR,4,0.966666667
2010,PA,4,3.333333333
2010,RI,4,0.2
2010,SC,4,2.266666667
2010,SD,4,0.3
2010,TN,4,2.966666667
2010,TX,4,7.6
2010,UT,4,0.7
2010,VA,4,2.333333333
2010,VT,4,0.133333333
2010,WA,4,1.033333333
2010,WI,4,1.733333333
2010,WV,4,0.7
2010,WY,4,0.266666667
2011,AK,4,0.166666667
2011,AL,4,1.833333333
2011,AR,4,1.7
2011,AZ,4,1.9
2011,CA,4,5.833333333
2011,CO,4,0.8
2011,CT,4,0.4
2011,DC,4,0.033333333
2011,DE,4,0.366666667
2011,FL,4,6.3
2011,GA,4,3.233333333
2011,HI,4,0.366666667
2011,IA,4,0.766666667
2011,ID,4,0.466666667
2011,IL,4,1.666666667
2011,IN,4,1.433333333
2011,KS,4,0.8
2011,KY,4,1.7
2011,LA,4,2.233333333
2011,MA,4,1.133333333
2011,MD,4,1.033333333
2011,ME,4,0.166666667
2011,MI,4,1.733333333
2011,MN,4,0.733333333
2011,MO,4,2.066666667
2011,MS,4,1.866666667
2011,MT,4,0.466666667
2011,NC,4,3.4
2011,ND,4,0.3
2011,NE,4,0.333333333
2011,NH,4,0.2
2011,NJ,4,1.7
2011,NM,4,0.733333333
2011,NV,4,0.7
2011,NY,4,2.866666667
2011,OH,4,2.166666667
2011,OK,4,1.6
2011,OR,4,0.566666667
2011,PA,4,2.766666667
2011,RI,4,0.066666667
2011,SC,4,2.266666667
2011,SD,4,0.2
2011,TN,4,2.733333333
2011,TX,4,8.833333333
2011,UT,4,0.466666667
2011,VA,4,1.7
2011,VT,4,0.133333333
2011,WA,4,0.833333333
2011,WI,4,1.133333333
2011,WV,4,0.9
2011,WY,4,0.133333333
2012,AK,4,0.1
2012,AL,4,2
2012,AR,4,1.633333333
2012,AZ,4,2
2012,CA,4,7.1
2012,CO,4,1.266666667
2012,CT,4,0.833333333
2012,DC,4,0.033333333
2012,DE,4,0.466666667
2012,FL,4,7.033333333
2012,GA,4,3.366666667
2012,HI,4,0.266666667
2012,IA,4,0.5
2012,ID,4,0.4
2012,IL,4,2.7
2012,IN,4,1.633333333
2012,KS,4,1.266666667
2012,KY,4,1.9
2012,LA,4,1.766666667
2012,MA,4,1.133333333
2012,MD,4,1.266666667
2012,ME,4,0.233333333
2012,MI,4,1.9
2012,MN,4,0.633333333
2012,MO,4,1.9
2012,MS,4,1.233333333
2012,MT,4,0.5
2012,NC,4,2.9
2012,ND,4,0.4
2012,NE,4,0.366666667
2012,NH,4,0.233333333
2012,NJ,4,1.433333333
2012,NM,4,0.933333333
2012,NV,4,0.9
2012,NY,4,2.666666667
2012,OH,4,2.433333333
2012,OK,4,1.833333333
2012,OR,4,0.533333333
2012,PA,4,2.866666667
2012,RI,4,0.2
2012,SC,4,2.333333333
2012,SD,4,0.233333333
2012,TN,4,2.133333333
2012,TX,4,8.2
2012,UT,4,0.466666667
2012,VA,4,1.766666667
2012,VT,4,0.1
2012,WA,4,0.966666667
2012,WI,4,1.3
2012,WV,4,0.566666667
2012,WY,4,0.3
2013,AK,4,0.066666667
2013,AL,4,2.233333333
2013,AR,4,1.2
2013,AZ,4,2.266666667
2013,CA,4,8.5
2013,CO,4,0.866666667
2013,CT,4,0.733333333
2013,DC,4,0.1
2013,DE,4,0.166666667
2013,FL,4,5.8
2013,GA,4,2.966666667
2013,HI,4,0.166666667
2013,IA,4,0.733333333
2013,ID,4,0.466666667
2013,IL,4,2.6
2013,IN,4,2.166666667
2013,KS,4,0.833333333
2013,KY,4,1.533333333
2013,LA,4,1.666666667
2013,MA,4,0.5
2013,MD,4,1.066666667
2013,ME,4,0.266666667
2013,MI,4,1.533333333
2013,MN,4,0.766666667
2013,MO,4,1.433333333
2013,MS,4,1.6
2013,MT,4,0.533333333
2013,NC,4,3.1
2013,ND,4,0.066666667
2013,NE,4,0.433333333
2013,NH,4,0.3
2013,NJ,4,0.966666667
2013,NM,4,0.633333333
2013,NV,4,0.766666667
2013,NY,4,2.533333333
2013,OH,4,1.4
2013,OK,4,1.466666667
2013,OR,4,0.5
2013,PA,4,2.533333333
2013,RI,4,0.066666667
2013,SC,4,1.9
2013,SD,4,0.2
2013,TN,4,2.2
2013,TX,4,9.133333333
2013,UT,4,0.633333333
2013,VA,4,2.066666667
2013,VT,4,0.2
2013,WA,4,0.866666667
2013,WI,4,0.866666667
2013,WV,4,0.833333333
2013,WY,4,0.233333333
2014,AK,4,0.133333333
2014,AL,4,2.2
2014,AR,4,1.166666667
2014,AZ,4,2.1
2014,CA,4,7.266666667
2014,CO,4,0.966666667
2014,CT,4,0.433333333
2014,DC,4,0
2014,DE,4,0.466666667
2014,FL,4,6.133333333
2014,GA,4,3.366666667
2014,HI,4,0.366666667
2014,IA,4,0.7
2014,ID,4,0.433333333
2014,IL,4,2.3
2014,IN,4,1.533333333
2014,KS,4,1.166666667
2014,KY,4,1.433333333
2014,LA,4,1.6
2014,MA,4,0.766666667
2014,MD,4,0.866666667
2014,ME,4,0.133333333
2014,MI,4,2.233333333
2014,MN,4,0.9
2014,MO,4,1.8
2014,MS,4,1.666666667
2014,MT,4,0.433333333
2014,NC,4,2.9
2014,ND,4,0.233333333
2014,NE,4,0.533333333
2014,NH,4,0.066666667
2014,NJ,4,1.366666667
2014,NM,4,0.866666667
2014,NV,4,0.6
2014,NY,4,2.866666667
2014,OH,4,2.1
2014,OK,4,1.6
2014,OR,4,0.866666667
2014,PA,4,2.3
2014,RI,4,0.1
2014,SC,4,1.833333333
2014,SD,4,0.466666667
2014,TN,4,2.133333333
2014,TX,4,8.966666667
2014,UT,4,0.533333333
2014,VA,4,1.766666667
2014,VT,4,0.033333333
2014,WA,4,0.833333333
2014,WI,4,0.633333333
2014,WV,4,0.466666667
2014,WY,4,0.3
2015,AK,4,0.233333333
2015,AL,4,2.3
2015,AR,4,1.066666667
2015,AZ,4,1.9
2015,CA,4,9
2015,CO,4,1.566666667
2015,CT,4,0.633333333
2015,DC,4,0.066666667
2015,DE,4,0.1
2015,FL,4,7
2015,GA,4,3.733333333
2015,HI,4,0.166666667
2015,IA,4,0.833333333
2015,ID,4,0.3
2015,IL,4,2.533333333
2015,IN,4,1.8
2015,KS,4,0.7
2015,KY,4,0.9
2015,LA,4,1.933333333
2015,MA,4,0.933333333
2015,MD,4,1.566666667
2015,ME,4,0.1
2015,MI,4,1.833333333
2015,MN,4,1.133333333
2015,MO,4,2.366666667
2015,MS,4,1.466666667
2015,MT,4,0.333333333
2015,NC,4,3.5
2015,ND,4,0.233333333
2015,NE,4,0.5
2015,NH,4,0.133333333
2015,NJ,4,0.966666667
2015,NM,4,0.5
2015,NV,4,0.766666667
2015,NY,4,2.333333333
2015,OH,4,2
2015,OK,4,1.233333333
2015,OR,4,1.233333333
2015,PA,4,2.466666667
2015,RI,4,0.066666667
2015,SC,4,2.6
2015,SD,4,0.233333333
2015,TN,4,2.1
2015,TX,4,7.833333333
2015,UT,4,0.533333333
2015,VA,4,1.833333333
2015,VT,4,0.1
2015,WA,4,0.866666667
2015,WI,4,1.533333333
2015,WV,4,0.8
2015,WY,4,0.433333333
2016,AK,4,0.233333333
2016,AL,4,2.066666667
2016,AR,4,1.233333333
2016,AZ,4,2.866666667
2016,CA,4,9.3
2016,CO,4,1.3
2016,CT,4,0.7
2016,DC,4,0.1
2016,DE,4,0.333333333
2016,FL,4,8.266666667
2016,GA,4,3.833333333
2016,HI,4,0.366666667
2016,IA,4,1.033333333
2016,ID,4,0.6
2016,IL,4,2.333333333
2016,IN,4,1.866666667
2016,KS,4,1.066666667
2016,KY,4,2.366666667
2016,LA,4,2.1
2016,MA,4,0.9
2016,MD,4,1.466666667
2016,ME,4,0.266666667
2016,MI,4,2.833333333
2016,MN,4,0.9
2016,MO,4,2.3
2016,MS,4,1.3
2016,MT,4,0.333333333
2016,NC,4,3.833333333
2016,ND,4,0.2
2016,NE,4,0.533333333
2016,NH,4,0.4
2016,NJ,4,1.4
2016,NM,4,1.233333333
2016,NV,4,0.833333333
2016,NY,4,2.233333333
2016,OH,4,2.133333333
2016,OK,4,1.766666667
2016,OR,4,1.4
2016,PA,4,2.8
2016,RI,4,0.033333333
2016,SC,4,2.133333333
2016,SD,4,0.333333333
2016,TN,4,2.4
2016,TX,4,8.766666667
2016,UT,4,0.766666667
2016,VA,4,1.766666667
2016,VT,4,0.2
2016,WA,4,1.133333333
2016,WI,4,1.3
2016,WV,4,0.466666667
2016,WY,4,0.1
2017,AK,4,0.1
2017,AL,4,2.7
2017,AR,4,1.466666667
2017,AZ,4,2.3
2017,CA,4,8.4
2017,CO,4,1.6
2017,CT,4,0.966666667
2017,DC,4,0.066666667
2017,DE,4,0.2
2017,FL,4,8.5
2017,GA,4,3.733333333
2017,HI,4,0.266666667
2017,IA,4,0.7
2017,ID,4,0.6
2017,IL,4,2.766666667
2017,IN,4,1.966666667
2017,KS,4,0.966666667
2017,KY,4,1.9
2017,LA,4,2.5
2017,MA,4,1.1
2017,MD,4,1.433333333
2017,ME,4,0.233333333
2017,MI,4,2.4
2017,MN,4,0.8
2017,MO,4,2.366666667
2017,MS,4,1.633333333
2017,MT,4,0.266666667
2017,NC,4,3.6
2017,ND,4,0.366666667
2017,NE,4,0.333333333
2017,NH,4,0.266666667
2017,NJ,4,1.3
2017,NM,4,0.866666667
2017,NV,4,0.8
2017,NY,4,2.6
2017,OH,4,2.5
2017,OK,4,1.7
2017,OR,4,0.9
2017,PA,4,3
2017,RI,4,0.2
2017,SC,4,2.866666667
2017,SD,4,0.1
2017,TN,4,2.566666667
2017,TX,4,8.3
2017,UT,4,0.533333333
2017,VA,4,2.466666667
2017,VT,4,0.066666667
2017,WA,4,1.133333333
2017,WI,4,1.633333333
2017,WV,4,1
2017,WY,4,0.4