Year,State,Month,Total_sales
2010,AK,10,-0.535146102079012
2010,AL,10,-1.0827214552055142
2010,AR,10,-0.5995978329095862
2010,AZ,10,-0.29492394641699937
2010,CA,10,0.3118313951171591
2010,CO,10,-0.6767161029441384
2010,CT,10,-1.168524029888098
2010,DC,10,-0.9848894262642971
2010,DE,10,-0.9334607436933849
2010,FL,10,-0.36517319818146643
2010,GA,10,-0.9889296320921351
2010,IA,10,-1.2353710089558905
2010,ID,10,-1.2666436287207117
2010,IL,10,-0.9964758078287271
2010,IN,10,-1.2465792980028483
2010,KS,10,-0.911546596986752
2010,KY,10,-1.456595548944534
2010,LA,10,-0.08297690998385805
2010,MA,10,-0.968068644495525
2010,MD,10,-1.3343939192576362
2010,ME,10,-0.02690754723198447
2010,MI,10,-0.949251009939121
2010,MN,10,-1.1824618428849927
2010,MO,10,-1.2411278163382742
2010,MS,10,-0.4867688822405493
2010,MT,10,-1.2730230875624624
2010,NC,10,-1.1506629416900762
2010,ND,10,-0.8294012436688472
2010,NE,10,-1.362055810836358
2010,NH,10,-0.7919551199114608
2010,NJ,10,-0.9193682072612714
2010,NM,10,-0.42250511792952433
2010,NV,10,-0.3360556094962345
2010,NY,10,-0.7431711736967013
2010,OH,10,-1.2381242285722358
2010,OK,10,-0.9263714970076553
2010,OR,10,-1.1582141632146745
2010,PA,10,-1.4579404445414847
2010,RI,10,-0.8990365417971721
2010,SC,10,-1.1290351810199364
2010,SD,10,-1.4006548182743495
2010,TN,10,-0.9450498221548194
2010,TX,10,-0.40332298686061235
2010,UT,10,-0.5636246352303257
2010,VA,10,-1.3110260989456426
2010,VT,10,-1.0190319923567481
2010,WA,10,-1.105580205060457
2010,WI,10,-1.008473073942209
2010,WV,10,-0.9293556034875292
2010,WY,10,-0.38979387447395
2011,AK,10,-0.5033295552024449
2011,AL,10,-1.1195882105114994
2011,AR,10,-0.7107918336258294
2011,AZ,10,-0.361977679332718
2011,CA,10,-0.08425560826502446
2011,CO,10,-0.7731682562962522
2011,CT,10,-1.1461776304826443
2011,DC,10,-0.8486523126596198
2011,DE,10,-0.9164392288037446
2011,FL,10,-0.24312563775815466
2011,GA,10,-0.9899147790076896
2011,IA,10,-1.2331577664611528
2011,ID,10,-1.1563199491701501
2011,IL,10,-1.0510507062058974
2011,IN,10,-1.0355054568847384
2011,KS,10,-0.914473566377265
2011,KY,10,-0.8694437464460552
2011,LA,10,-0.37806092278551656
2011,MA,10,-1.015506975255878
2011,MD,10,-1.2419390077031307
2011,ME,10,-1.1055187684879413
2011,MI,10,-0.9901549755977666
2011,MN,10,-1.198801122898122
2011,MO,10,-1.1193767924254643
2011,MS,10,-0.6560514443343101
2011,MT,10,-0.5606826270847726
2011,NC,10,-1.0775955851286942
2011,ND,10,-0.7508539205653432
2011,NE,10,-1.1815410310190781
2011,NH,10,-0.6530713571336533
2011,NJ,10,-0.9085283601537925
2011,NM,10,-0.7627547317420763
2011,NV,10,-0.4126463747849317
2011,NY,10,-0.7237712757241791
2011,OH,10,-1.1380820468905457
2011,OK,10,-0.7878416468339591
2011,OR,10,-1.2517585013529515
2011,PA,10,-1.1104081107867176
2011,RI,10,-0.8414665248780668
2011,SC,10,-1.010349972828066
2011,SD,10,-1.3535124296092735
2011,TN,10,-1.0987705441324938
2011,TX,10,-0.4104319222295467
2011,UT,10,-0.7382127708336946
2011,VA,10,-1.28513596457124
2011,VT,10,-1.054918735698701
2011,WA,10,-1.1426318215651734
2011,WI,10,-1.1103684025625602
2011,WV,10,-1.081036572345887
2011,WY,10,-1.198133621450166
2012,AK,10,-0.5566568652185246
2012,AL,10,-1.0356311739461164
2012,AR,10,-0.6234963112300259
2012,AZ,10,-0.3460043832263497
2012,CA,10,0.837824480317851
2012,CO,10,-0.7308231186840409
2012,CT,10,-1.199942045969042
2012,DC,10,-0.910710166300017
2012,DE,10,-1.045608517295276
2012,FL,10,0.03343978070567046
2012,GA,10,-0.9078372542471088
2012,IA,10,-0.9480958724649065
2012,ID,10,-0.9207782298841711
2012,IL,10,-0.830063455377697
2012,IN,10,-1.1366145372390355
2012,KS,10,-0.8504961182586165
2012,KY,10,-1.437944769366842
2012,LA,10,-0.3887278997154262
2012,MA,10,-1.012186314471614
2012,MD,10,-1.236583870322561
2012,ME,10,0.1390145398032342
2012,MI,10,-0.7700222681104906
2012,MN,10,-1.0427217246519536
2012,MO,10,-1.0390178535090604
2012,MS,10,-0.48421677160651866
2012,MT,10,-1.1271633160560415
2012,NC,10,-1.0275504640054187
2012,ND,10,-0.5211625385292707
2012,NE,10,-1.01581619462604
2012,NH,10,-0.9700504706314834
2012,NJ,10,-0.9010567867298674
2012,NM,10,-0.6761839434637789
2012,NV,10,-0.46285918215367844
2012,NY,10,-0.7359326320343652
2012,OH,10,-1.0933090230631612
2012,OK,10,-0.8038434957129498
2012,OR,10,-1.0206949334790383
2012,PA,10,-1.1988367198852266
2012,RI,10,-0.6882083415962326
2012,SC,10,-0.8103616389151844
2012,SD,10,-1.35562570125467
2012,TN,10,-1.0665660400455976
2012,TX,10,-0.2787911866339066
2012,UT,10,-0.5008785938091534
2012,VA,10,-1.1342194090562423
2012,VT,10,-1.2162941611702125
2012,WA,10,-0.9796006751523602
2012,WI,10,-0.9198498257197026
2012,WV,10,-0.5866750403102894
2012,WY,10,-0.9509748039386396
2013,AK,10,-0.6059446732765169
2013,AL,10,-0.7850978591393994
2013,AR,10,-0.29079259483806597
2013,AZ,10,-0.7079008122641157
2013,CA,10,-0.015523797697122229
2013,CO,10,-0.9879085697211393
2013,CT,10,-1.3616983712361328
2013,DC,10,-0.7299318373501318
2013,DE,10,-1.250003995547736
2013,FL,10,0.21716685774999614
2013,GA,10,-0.7926498021341971
2013,IA,10,-1.2907095717186998
2013,ID,10,-1.1690557199575806
2013,IL,10,-1.2046099711440692
2013,IN,10,-1.389710913387984
2013,KS,10,-0.8075025403020994
2013,KY,10,-1.7276203368803138
2013,LA,10,0.014757269283713868
2013,MA,10,-1.1497811910044242
2013,MD,10,-1.3480576517186975
2013,ME,10,0.017603028501108963
2013,MI,10,-1.0653348888868268
2013,MN,10,-1.320100757766655
2013,MO,10,-1.479604436602745
2013,MS,10,-0.11892944282763761
2013,MT,10,-0.8672953256088863
2013,NC,10,-1.250054330529749
2013,ND,10,-0.7379516195086453
2013,NE,10,-1.1543077063796887
2013,NH,10,-1.2949484950987846
2013,NJ,10,-0.7675389894164468
2013,NM,10,-0.95173754473784
2013,NV,10,-0.8538714813623182
2013,NY,10,-0.9334988101347035
2013,OH,10,-1.4259404217741538
2013,OK,10,-0.9162061203505469
2013,OR,10,-0.6064568344799671
2013,PA,10,-1.2818987399120614
2013,RI,10,-0.6975172270871868
2013,SC,10,-0.833330546151434
2013,SD,10,-1.1752511881808776
2013,TN,10,-1.1814320925083674
2013,TX,10,-0.04387078363473603
2013,UT,10,-1.0311166150946283
2013,VA,10,-1.246905114870899
2013,VT,10,-1.2569409761188728
2013,WA,10,-0.7874795584547055
2013,WI,10,-1.0970865346014247
2013,WV,10,-1.0002269448168657
2013,WY,10,-1.0982179963631848
2014,AK,10,-0.4200248610171975
2014,AL,10,-0.9608166997952469
2014,AR,10,-0.5185162804465926
2014,AZ,10,-0.19589250678839487
2014,CA,10,0.7469372203509141
2014,CO,10,-0.7797592798384192
2014,CT,10,-1.5323726471770285
2014,DC,10,-1.0928426469108148
2014,DE,10,-1.2089324057849915
2014,FL,10,-0.0691047528279166
2014,GA,10,-0.9067415713366686
2014,IA,10,-1.2737051592553883
2014,ID,10,-1.2201927641074868
2014,IL,10,-1.4024408759877947
2014,IN,10,-1.3101162445566834
2014,KS,10,-1.155950940196144
2014,KY,10,-1.2993392502133712
2014,LA,10,-0.16658508165762162
2014,MA,10,-1.102959040620598
2014,MD,10,-1.5920559783938262
2014,ME,10,-0.684034996615135
2014,MI,10,-1.4144877615922935
2014,MN,10,-1.279851787060351
2014,MO,10,-1.4694770967667545
2014,MS,10,-0.32793291779442774
2014,MT,10,-1.0737825815437656
2014,NC,10,-1.3694157000728213
2014,ND,10,-0.43368754698070094
2014,NE,10,-1.401933933803972
2014,NH,10,-1.1034668268135974
2014,NJ,10,-0.946710682214534
2014,NM,10,-0.7858955718891922
2014,NV,10,-0.4756847777748335
2014,NY,10,-1.109710846531265
2014,OH,10,-1.1636306540961938
2014,OK,10,-0.8126199926453163
2014,OR,10,-1.1636052543861022
2014,PA,10,-1.2225943800395163
2014,RI,10,-0.7706563422269693
2014,SC,10,-1.1850540866757213
2014,SD,10,-1.1074275838774208
2014,TN,10,-1.0476897198498307
2014,TX,10,-0.13481457954843
2014,UT,10,-0.9952923222974036
2014,VA,10,-1.360735795785632
2014,VT,10,-1.164678680393593
2014,WA,10,-0.8235346485442601
2014,WI,10,-1.2095185781957607
2014,WV,10,-0.8712767614777779
2014,WY,10,-0.5811698203753519
2015,AK,10,-0.4203127388948281
2015,AL,10,-0.9363895446236321
2015,AR,10,-0.469716249762647
2015,AZ,10,-0.1563384329235135
2015,CA,10,0.9056597931983834
2015,CO,10,-0.39471327874634005
2015,CT,10,-1.0944340758529276
2015,DC,10,-1.6763825083625372
2015,DE,10,-0.8154083304050187
2015,FL,10,-0.175412298386218
2015,GA,10,-0.8562911939068901
2015,IA,10,-1.2544404416051942
2015,ID,10,-1.2760036453664825
2015,IL,10,-1.2635613713999798
2015,IN,10,-1.1950995064995418
2015,KS,10,-0.8850587008534357
2015,KY,10,-1.2156767678464173
2015,LA,10,-0.3495121202081526
2015,MA,10,-0.9294115568569474
2015,MD,10,-1.3068779257205572
2015,ME,10,0.15608555064934873
2015,MI,10,-1.40144489440247
2015,MN,10,-1.2001409029640997
2015,MO,10,-1.2031612977406374
2015,MS,10,-0.34889190236107853
2015,MT,10,-1.283640825766754
2015,NC,10,-1.1163450392644743
2015,ND,10,-0.7340711924629726
2015,NE,10,-1.0307690430915961
2015,NH,10,-0.9021572782117396
2015,NJ,10,-1.0493457047885142
2015,NM,10,-0.3661644835454067
2015,NV,10,-0.25412536181447215
2015,NY,10,-0.7622556281878916
2015,OH,10,-1.2325426612381738
2015,OK,10,-0.9198772362172388
2015,OR,10,-1.2828821446784624
2015,PA,10,-1.108605854899982
2015,RI,10,-0.8852256769637831
2015,SC,10,-0.9550148065464632
2015,SD,10,-1.1029494227316203
2015,TN,10,-1.0426833627131522
2015,TX,10,0.05954843763859569
2015,UT,10,-0.6074492412304721
2015,VA,10,-1.080468017316317
2015,VT,10,-1.0583205431815474
2015,WA,10,-1.1060737106850849
2015,WI,10,-1.2509853776786584
2015,WV,10,-0.895120228488607
2015,WY,10,-0.7300546616005364
2016,AK,10,-0.3009258204361988
2016,AL,10,-0.6768770217840957
2016,AR,10,-0.19511365138796832
2016,AZ,10,-0.1967951810160991
2016,CA,10,-0.16640869591468538
2016,CO,10,-0.7725132518520688
2016,CT,10,-1.1719824868955522
2016,DC,10,-0.7506105488930265
2016,DE,10,-0.8404170707424208
2016,FL,10,-0.04567213979914855
2016,GA,10,-0.639622566049492
2016,IA,10,-1.0949675296804116
2016,ID,10,-1.0571354569812608
2016,IL,10,-0.922295447921773
2016,IN,10,-1.1619149975144571
2016,KS,10,-0.6900562295316598
2016,KY,10,-0.9837698189980763
2016,LA,10,0.17447739486933406
2016,MA,10,-0.8172430515735742
2016,MD,10,-1.2064853991243834
2016,ME,10,-1.197732118289545
2016,MI,10,-1.0291667891556588
2016,MN,10,-0.9665320380126768
2016,MO,10,-0.9141692015687661
2016,MS,10,0.005906006645471488
2016,MT,10,-1.0535963811952551
2016,NC,10,-1.0796355567728468
2016,ND,10,-0.48949201074888166
2016,NE,10,-0.911067204958452
2016,NH,10,-0.8685465273075138
2016,NJ,10,-0.70013887982415
2016,NM,10,-0.6840062835425225
2016,NV,10,-0.42143736794991377
2016,NY,10,-0.7273646162061972
2016,OH,10,-1.1081647987262115
2016,OK,10,-0.5079929130519657
2016,OR,10,-0.7309472129633482
2016,PA,10,-1.0352783927235472
2016,RI,10,-0.8753138010937627
2016,SC,10,-0.8980936568533414
2016,SD,10,-1.1398506057313076
2016,TN,10,-0.4970094151600818
2016,TX,10,0.07641525287560537
2016,UT,10,-0.8233980557289022
2016,VA,10,-1.0513185852821236
2016,VT,10,-1.1024282564140189
2016,WA,10,-0.6940176924726456
2016,WI,10,-0.9152616521902076
2016,WV,10,-1.2029394796024424
2016,WY,10,0.07235408965131936
2017,AK,10,-0.6122904618014038
2017,AL,10,-0.5470929387817833
2017,AR,10,0.039589831558488185
2017,AZ,10,-0.29001345138530704
2017,CA,10,-0.22290498053921165
2017,CO,10,-0.8424978918028436
2017,CT,10,-1.2045932550446006
2017,DC,10,-0.5362569841498811
2017,DE,10,-1.038117351736645
2017,FL,10,0.19337669513824896
2017,GA,10,-0.3726223332011309
2017,IA,10,-0.6957075795800307
2017,ID,10,-1.030788627000915
2017,IL,10,-0.8483950621208162
2017,IN,10,-1.146801966635866
2017,KS,10,-0.5703889418075787
2017,KY,10,-1.118616008444249
2017,LA,10,0.2560302193714881
2017,MA,10,-1.207434699498838
2017,MD,10,-1.2114763138338789
2017,ME,10,-0.40230007879281293
2017,MI,10,-0.9659142159198216
2017,MN,10,-1.4510128686978256
2017,MO,10,-0.8746351077019048
2017,MS,10,-0.04646131690982013
2017,MT,10,-0.9957554154906155
2017,NC,10,-0.8099701530218425
2017,ND,10,-0.819034868340633
2017,NE,10,-1.0929355472699334
2017,NH,10,-1.2626888429959755
2017,NJ,10,-0.8226974159297131
2017,NM,10,-0.45471778740878005
2017,NV,10,-0.6087659872126331
2017,NY,10,-0.5152111191236971
2017,OH,10,-1.1972971394915466
2017,OK,10,-0.4945582463889217
2017,OR,10,-1.1827329577744439
2017,PA,10,-1.0694130588315316
2017,RI,10,-1.28207735081135
2017,SC,10,-0.2732849021436168
2017,SD,10,-1.169740150591172
2017,TN,10,-0.7446549731618985
2017,TX,10,0.17724812661023973
2017,UT,10,-0.8271542577293624
2017,VA,10,-1.1542215971747611
2017,VT,10,-1.215351005979062
2017,WA,10,-0.8492227315743952
2017,WI,10,-1.0282650696566362
2017,WV,10,-0.6668346890915939
2017,WY,10,-0.7518337889835096
2010,AK,11,0.4824006552695155
2010,AL,11,-1.291261950693677
2010,AR,11,-1.0968144332909024
2010,AZ,11,-0.7949887634003356
2010,CA,11,-0.6605205089483169
2010,CO,11,-0.5051030997484008
2010,CT,11,-0.992459914638548
2010,DC,11,-0.8281618360126366
2010,DE,11,-1.2201974113205698
2010,FL,11,-0.8906147403419206
2010,GA,11,-1.2843861457038612
2010,IA,11,-0.5083487356368405
2010,ID,11,-0.48683901202379765
2010,IL,11,-0.8849654165295202
2010,IN,11,-0.9191955583223281
2010,KS,11,-0.9349588995674214
2010,KY,11,-1.128656232035795
2010,LA,11,-0.8403592164608648
2010,MA,11,-0.7674115208873703
2010,MD,11,-1.107040736082251
2010,ME,11,-0.36189910175051004
2010,MI,11,-0.4684520773818981
2010,MN,11,-0.4499085088091287
2010,MO,11,-1.0244899705582384
2010,MS,11,-1.1537160253221133
2010,MT,11,-0.02460180991194676
2010,NC,11,-1.2406496182874887
2010,ND,11,0.4976365731514105
2010,NE,11,-0.7676121138638727
2010,NH,11,-0.9936974660513673
2010,NJ,11,-0.9271001147919122
2010,NM,11,-0.815295530942988
2010,NV,11,-0.6753946490542769
2010,NY,11,-0.8943733360743309
2010,OH,11,-0.7835819684905212
2010,OK,11,-0.9266246036977548
2010,OR,11,0.6382925440902958
2010,PA,11,-1.043452922576825
2010,RI,11,-0.6279259001577334
2010,SC,11,-1.2123591656940327
2010,SD,11,-0.6045212986101314
2010,TN,11,-1.2689407853816386
2010,TX,11,-1.0339446455193
2010,UT,11,-0.28756506297857476
2010,VA,11,-0.9229930027342492
2010,VT,11,-0.7169873767376967
2010,WA,11,-0.17284533740056607
2010,WI,11,-0.7227066817811005
2010,WV,11,-0.46133498913711923
2010,WY,11,0.5128672065880601
2011,AK,11,0.7786751781372107
2011,AL,11,-1.0064414150950187
2011,AR,11,-1.0338319786752466
2011,AZ,11,-0.9613977762660024
2011,CA,11,-0.562703780914439
2011,CO,11,-0.5512056946444654
2011,CT,11,-1.2078583692846059
2011,DC,11,-0.8866145820896887
2011,DE,11,-0.9769612007981066
2011,FL,11,-0.9782491827269086
2011,GA,11,-1.1248822243366468
2011,IA,11,-0.6972431205725697
2011,ID,11,-0.3653328495795961
2011,IL,11,-0.7808057124849658
2011,IN,11,-0.9464919973150284
2011,KS,11,-0.8943128236218925
2011,KY,11,-0.5295372350461748
2011,LA,11,-1.0092809149292055
2011,MA,11,-1.0074826963330779
2011,MD,11,-0.9790440724351595
2011,ME,11,-1.2646793522803061
2011,MI,11,-0.6092795927899902
2011,MN,11,-0.5986666438113603
2011,MO,11,-0.9073189972154369
2011,MS,11,-1.1050999873814333
2011,MT,11,-0.12152464263121857
2011,NC,11,-0.994494333231855
2011,ND,11,0.4194264016567034
2011,NE,11,-0.5568103798068568
2011,NH,11,-1.0011981704646695
2011,NJ,11,-1.1463268285634751
2011,NM,11,-0.8929102029145294
2011,NV,11,-0.7683075536033162
2011,NY,11,-0.9551113834332907
2011,OH,11,-0.9123361634936363
2011,OK,11,-0.8243746900940455
2011,OR,11,0.10180300233869208
2011,PA,11,-1.026554723531066
2011,RI,11,-0.5609754866733443
2011,SC,11,-1.0637157195352493
2011,SD,11,-0.6692330209432852
2011,TN,11,-0.9864282265224011
2011,TX,11,-1.0506755185807453
2011,UT,11,-0.46606082154835266
2011,VA,11,-1.026921708411052
2011,VT,11,-1.055112587250804
2011,WA,11,-0.08630611431762736
2011,WI,11,-0.723202798989936
2011,WV,11,-0.3379148832408992
2011,WY,11,1.0224892861917738
2012,AK,11,0.6299136607685527
2012,AL,11,-0.8850821546198895
2012,AR,11,-0.9201015816854609
2012,AZ,11,-0.9191409944884945
2012,CA,11,-0.6317032757035216
2012,CO,11,-0.6103379114705075
2012,CT,11,-0.7837471444570826
2012,DC,11,-0.44415545861669664
2012,DE,11,-0.098513842013794
2012,FL,11,-1.0118828249790797
2012,GA,11,-0.8817684292638704
2012,IA,11,-0.5756326222921571
2012,ID,11,-0.9096525024104658
2012,IL,11,-0.7471733844755039
2012,IN,11,-0.6677730998544719
2012,KS,11,-0.7709842081961127
2012,KY,11,-0.7719260896084019
2012,LA,11,-0.7890789808793813
2012,MA,11,-0.5888178870863973
2012,MD,11,-0.6546539243005334
2012,ME,11,-0.4250921479877068
2012,MI,11,-0.6736649521559984
2012,MN,11,-0.4237047835007403
2012,MO,11,-0.7711007360750814
2012,MS,11,-0.9011744772009912
2012,MT,11,-0.3069814178449757
2012,NC,11,-0.5625458338159024
2012,ND,11,0.5389227624141146
2012,NE,11,-0.6728380089349543
2012,NH,11,-0.718158070483711
2012,NJ,11,-0.7649244133169142
2012,NM,11,-0.7656887712431661
2012,NV,11,-0.9694677807135573
2012,NY,11,-0.7809535001524913
2012,OH,11,-0.7944231457755483
2012,OK,11,-0.8946217557472743
2012,OR,11,-0.09544727619230142
2012,PA,11,-0.8647106349176091
2012,RI,11,-0.5256335218339582
2012,SC,11,-0.80839613753689
2012,SD,11,-0.5155740902427998
2012,TN,11,-0.9324870068090659
2012,TX,11,-0.8074916622995336
2012,UT,11,-0.7350792979507775
2012,VA,11,-0.32434841747445553
2012,VT,11,-0.21248955663555194
2012,WA,11,-0.26620439718114985
2012,WI,11,-0.6913775067039287
2012,WV,11,0.3644821420999572
2012,WY,11,0.4770465739872257
2013,AK,11,0.2421024180465439
2013,AL,11,-0.8090908714100999
2013,AR,11,-1.1629476199266382
2013,AZ,11,-0.9472895967910517
2013,CA,11,-1.217620318022325
2013,CO,11,-0.71418700108030575
2013,CT,11,-1.0140789462987396
2013,DC,11,-0.8424253255258266
2013,DE,11,-0.8283077915571025
2013,FL,11,-0.6580616939421796
2013,GA,11,-0.8162744456705682
2013,IA,11,0.05624100756428014
2013,ID,11,-0.9548609893487358
2013,IL,11,-0.8391151378197107
2013,IN,11,-0.9729912600820649
2013,KS,11,-0.7532880443216624
2013,KY,11,-1.4282613398324409
2013,LA,11,-0.8659072040151411
2013,MA,11,-0.8015988177590856
2013,MD,11,-0.7322545112070992
2013,ME,11,-0.23622984349117326
2013,MI,11,-0.6837074277322945
2013,MN,11,-0.47383893561152013
2013,MO,11,-1.0211504675702867
2013,MS,11,-0.9911878127082321
2013,MT,11,0.12382057525199806
2013,NC,11,-0.8152859477561105
2013,ND,11,0.7702394542143968
2013,NE,11,-0.5601317044292765
2013,NH,11,-0.8918282077951699
2013,NJ,11,-0.6142820792826025
2013,NM,11,-0.8267438419640627
2013,NV,11,-0.8924674515293135
2013,NY,11,-0.9957780596205367
2013,OH,11,-1.0058329099055832
2013,OK,11,-0.7747030525468547
2013,OR,11,-0.00970387362019603
2013,PA,11,-0.7985821564769724
2013,RI,11,-0.5172974674891332
2013,SC,11,-0.7262959476492112
2013,SD,11,-0.22126233732075126
2013,TN,11,-1.4302858414136341
2013,TX,11,-0.9351644646810294
2013,UT,11,-0.6390479238725413
2013,VA,11,-0.38794107924013016
2013,VT,11,-0.13990617336180944
2013,WA,11,-0.17811260352223193
2013,WI,11,-0.5912440974698646
2013,WV,11,0.26629737382666496
